Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Battery Consumption (mAh/day)
41,Female,Lucknow,Apple,Ios,10.1,38.2,66.3,126,3.5,2472,3.7,4.4,1901,Education,19291.0
25,Female,Mumbai,Motorola,Android,6.4,8.4,5.7,168,3.4,4312,1.1,2.4,651,Gaming,2688.0000000000005
31,Other,Mumbai,Nokia,Android,9.5,20.0,299.1,185,5.2,4643,5.7,2.5,529,Social Media,9500.0
36,Other,Jaipur,Nokia,Android,1.7,1.7,179.2,103,3.0,737,2.6,2.9,810,Entertainment,144.49999999999997
24,Male,Lucknow,Samsung,Android,11.1,31.5,177.7,94,3.3,6017,1.2,2.3,1413,Work,17482.5
34,Other,Pune,Oppo,Android,11.0,16.9,80.3,56,4.7,4364,7.9,4.4,1038,Work,9294.999999999998
33,Other,Pune,Vivo,Android,7.1,29.7,140.9,149,3.1,7909,4.7,3.9,281,Education,10543.499999999998
43,Male,Ahmedabad,Xiaomi,Android,3.8,25.4,66.9,80,2.4,824,3.4,1.0,1093,Education,4826.0
20,Other,Chennai,Samsung,Android,8.5,49.5,199.5,136,0.5,8540,2.2,4.4,880,Social Media,21037.5
26,Other,Hyderabad,Realme,Android,1.7,39.0,195.8,14,1.8,2268,7.2,1.0,669,Work,3315.0
49,Other,Lucknow,Google Pixel,Android,7.1,27.5,137.6,182,3.5,9288,7.2,2.5,1342,Social Media,9762.5
48,Male,Pune,Realme,Android,7.0,28.3,87.1,106,5.0,6815,2.5,3.4,775,Work,9905.0
23,Male,Bangalore,Samsung,Android,2.9,47.3,150.7,92,4.0,3099,2.7,1.9,525,Social Media,6858.499999999999
23,Male,Delhi,Apple,Ios,3.1,18.1,231.2,132,3.6,2624,2.3,1.6,1594,Work,2805.5000000000005
40,Female,Kolkata,Realme,Android,6.9,16.6,65.1,164,1.2,5691,4.3,3.3,872,Entertainment,5727.000000000001
42,Other,Mumbai,Xiaomi,Android,3.4,31.8,212.0,77,2.6,4230,7.4,1.7,1159,Social Media,5406.0
52,Male,Bangalore,Oneplus,Android,1.3,15.1,241.0,72,0.9,6597,1.0,1.0,1841,Social Media,981.5
59,Male,Delhi,Google Pixel,Android,10.2,32.6,192.0,175,3.6,6366,5.5,3.0,1744,Social Media,16626.0
58,Female,Jaipur,Apple,Ios,11.2,14.3,287.8,106,5.7,7811,7.7,3.1,363,Gaming,8008.0
59,Other,Hyderabad,Oneplus,Android,9.9,31.3,236.6,52,4.7,5833,2.2,0.1,268,Education,15493.5
59,Male,Kolkata,Oppo,Android,6.4,47.2,232.7,173,5.9,5604,6.5,3.2,1404,Education,15104.000000000002
15,Other,Kolkata,Nokia,Android,9.5,34.1,26.3,22,3.1,3896,1.3,2.3,782,Entertainment,16197.5
54,Other,Pune,Oppo,Android,4.5,42.6,61.8,96,1.5,4443,6.0,0.5,1786,Education,9585.0
34,Male,Chennai,Oppo,Android,10.6,28.3,154.5,180,4.5,689,7.0,4.1,708,Education,14999.0
19,Male,Hyderabad,Oppo,Android,11.4,21.7,21.3,194,4.5,4948,4.3,0.0,1343,Social Media,12369.0
22,Other,Jaipur,Realme,Android,9.3,21.2,227.5,48,0.8,7296,3.0,5.0,546,Work,9858.0
41,Other,Jaipur,Google Pixel,Android,8.0,47.9,210.7,156,3.1,7026,5.2,2.0,354,Work,19160.0
50,Other,Jaipur,Nokia,Android,6.9,15.0,295.9,173,2.4,8166,4.1,4.8,525,Work,5175.0
26,Female,Kolkata,Motorola,Android,2.4,19.5,284.8,134,4.8,9287,5.6,3.7,1629,Gaming,2340.0
31,Male,Delhi,Motorola,Android,10.4,21.4,60.6,119,1.3,248,7.4,4.9,1984,Education,11128.0
27,Other,Delhi,Xiaomi,Android,4.3,20.1,231.5,29,5.3,6540,6.3,4.2,1416,Entertainment,4321.5
54,Male,Kolkata,Realme,Android,3.2,18.5,75.8,138,4.1,6117,0.9,3.1,796,Work,2960.0
43,Female,Ahmedabad,Apple,Ios,10.1,18.9,52.2,32,3.0,1586,3.2,4.9,1716,Work,9544.5
24,Female,Hyderabad,Samsung,Android,10.3,47.9,271.2,175,4.8,7790,6.5,1.1,367,Education,24668.5
60,Female,Chennai,Xiaomi,Android,3.1,4.4,259.8,73,0.9,5023,2.4,1.1,1188,Gaming,682.0000000000001
38,Other,Jaipur,Google Pixel,Android,7.3,44.3,58.6,58,4.1,4357,7.9,2.8,1814,Social Media,16169.5
24,Male,Bangalore,Vivo,Android,8.4,34.0,295.8,58,4.7,9786,3.8,3.6,1549,Gaming,14280.000000000002
34,Male,Delhi,Realme,Android,3.7,12.8,62.7,111,3.5,1381,8.0,1.8,1500,Education,2368.0000000000005
28,Other,Ahmedabad,Samsung,Android,8.5,25.1,150.0,142,0.9,7911,6.0,2.8,1083,Work,10667.500000000002
23,Other,Hyderabad,Nokia,Android,4.1,14.0,246.6,26,1.1,7727,4.8,1.1,555,Social Media,2869.9999999999995
16,Male,Delhi,Apple,Ios,9.1,9.9,133.5,89,2.0,9075,4.2,2.0,663,Social Media,4504.5
19,Other,Kolkata,Apple,Ios,4.8,29.6,50.4,85,2.7,3899,7.0,0.2,783,Work,7104.000000000001
57,Male,Lucknow,Vivo,Android,1.6,18.7,220.0,77,4.4,1291,2.0,2.7,1280,Social Media,1496.0
17,Male,Lucknow,Vivo,Android,2.5,38.1,270.7,119,1.8,5179,6.4,1.3,408,Education,4762.5
15,Other,Mumbai,Google Pixel,Android,10.9,13.5,97.5,132,2.5,5377,4.6,3.7,1300,Social Media,7357.5
17,Other,Bangalore,Motorola,Android,8.7,20.9,21.0,34,2.1,1836,2.0,3.0,867,Social Media,9091.5
38,Other,Bangalore,Nokia,Android,8.6,7.5,69.0,17,4.4,4190,2.9,4.6,1540,Work,3225.0
39,Other,Ahmedabad,Xiaomi,Android,9.7,13.3,87.6,93,1.7,4550,3.0,3.9,1461,Entertainment,6450.5
55,Other,Jaipur,Nokia,Android,1.6,37.6,227.7,126,1.8,6117,7.4,1.9,1819,Entertainment,3008.0
19,Female,Ahmedabad,Google Pixel,Android,7.3,46.6,208.3,109,3.8,1010,5.3,2.5,921,Gaming,17009.0
42,Female,Bangalore,Oneplus,Android,4.2,40.9,158.8,88,5.2,6211,3.9,2.4,589,Education,8589.0
19,Female,Kolkata,Samsung,Android,3.7,32.7,194.3,87,3.4,1306,6.3,2.6,1596,Gaming,6049.500000000001
30,Other,Pune,Xiaomi,Android,1.3,30.2,93.6,86,4.9,9830,6.7,0.3,617,Social Media,1963.0
52,Female,Hyderabad,Xiaomi,Android,3.0,39.5,65.0,126,5.8,7988,7.5,3.8,1912,Gaming,5925.0
34,Other,Chennai,Oppo,Android,8.7,28.5,108.0,39,5.3,2493,1.0,3.4,702,Work,12397.5
25,Male,Hyderabad,Oppo,Android,2.8,31.8,98.3,72,3.9,3966,0.6,1.3,645,Gaming,4452.0
23,Female,Kolkata,Nokia,Android,10.0,17.4,61.9,199,4.3,1817,5.6,2.3,570,Social Media,8700.0
45,Male,Lucknow,Apple,Ios,10.2,12.4,268.8,71,0.9,1432,4.2,4.6,268,Gaming,6323.999999999999
39,Other,Hyderabad,Motorola,Android,10.6,26.3,40.7,20,0.9,2643,4.2,0.9,1591,Work,13938.999999999998
46,Male,Jaipur,Samsung,Android,5.7,1.1,127.2,31,4.3,8198,5.1,1.3,1310,Education,313.5
54,Other,Mumbai,Oppo,Android,5.2,17.9,288.3,164,4.5,4274,5.8,0.9,999,Work,4654.0
45,Other,Bangalore,Samsung,Android,2.2,13.9,221.0,16,3.9,6975,4.8,2.5,1767,Education,1529.0
35,Male,Ahmedabad,Oneplus,Android,1.3,34.1,155.0,128,5.8,735,0.8,2.4,1683,Entertainment,2216.5000000000005
30,Female,Pune,Xiaomi,Android,7.4,26.6,15.7,82,4.1,9911,3.2,3.8,1026,Gaming,9842.000000000002
38,Male,Delhi,Vivo,Android,9.3,11.4,51.1,125,2.8,2430,0.9,4.5,637,Education,5301.000000000001
52,Female,Delhi,Samsung,Android,8.2,14.1,128.6,53,4.1,7626,3.1,4.0,1477,Gaming,5780.999999999999
37,Female,Hyderabad,Xiaomi,Android,5.7,42.7,287.5,114,0.6,1074,6.8,1.0,273,Gaming,12169.5
20,Other,Hyderabad,Motorola,Android,5.2,10.2,287.1,169,6.0,479,6.1,4.2,1184,Education,2652.0
47,Other,Bangalore,Oneplus,Android,5.5,42.2,97.5,147,1.0,6769,7.5,2.7,1703,Education,11605.000000000002
34,Male,Kolkata,Google Pixel,Android,3.7,11.1,122.3,99,5.8,1387,5.6,3.5,1431,Entertainment,2053.5
38,Other,Chennai,Apple,Ios,10.8,16.6,54.1,53,4.1,4632,5.2,1.7,1522,Gaming,8964.000000000002
41,Male,Ahmedabad,Apple,Ios,11.9,39.3,32.5,52,5.0,4009,7.0,1.8,1491,Education,23383.499999999996
39,Female,Jaipur,Vivo,Android,3.4,18.7,141.4,165,2.9,623,7.6,3.3,1426,Education,3179.0
53,Male,Kolkata,Nokia,Android,11.1,31.4,160.3,10,0.8,1086,6.7,2.2,1074,Education,17427.0
50,Female,Ahmedabad,Samsung,Android,7.0,37.5,250.4,49,4.2,7733,7.8,1.5,1621,Social Media,13125.0
16,Male,Bangalore,Oppo,Android,2.1,7.4,279.6,188,0.7,1474,3.9,0.2,1344,Entertainment,777.0
25,Other,Bangalore,Oneplus,Android,5.7,4.6,279.5,88,3.0,9903,3.8,2.6,1330,Entertainment,1311.0
41,Other,Bangalore,Realme,Android,4.7,12.3,132.9,169,3.3,5953,7.5,2.6,415,Education,2890.5
46,Female,Hyderabad,Apple,Ios,2.1,22.3,210.7,154,3.7,8014,1.5,2.7,984,Work,2341.5000000000005
29,Male,Bangalore,Oneplus,Android,3.0,46.4,244.8,59,1.9,6411,4.3,1.3,219,Education,6959.999999999999
49,Female,Lucknow,Realme,Android,1.9,22.2,127.2,12,4.6,7979,2.3,4.3,618,Gaming,2109.0
50,Female,Delhi,Samsung,Android,10.9,15.0,238.0,56,1.7,605,4.3,4.4,1051,Social Media,8175.0
25,Male,Bangalore,Nokia,Android,6.2,22.1,91.1,110,1.4,6597,2.1,3.7,912,Social Media,6851.000000000001
36,Female,Mumbai,Samsung,Android,6.9,18.3,255.5,63,4.8,7078,5.8,2.9,1016,Work,6313.500000000001
21,Other,Ahmedabad,Oppo,Android,6.7,24.6,181.5,53,1.7,2344,3.5,3.0,712,Work,8241.000000000002
45,Male,Bangalore,Oneplus,Android,10.6,27.0,236.0,44,1.9,3040,1.2,2.5,1564,Education,14310.0
60,Male,Jaipur,Motorola,Android,2.5,37.8,162.4,103,1.9,4389,5.5,2.2,1217,Work,4725.0
22,Other,Hyderabad,Oppo,Android,1.2,34.9,34.7,39,2.0,8410,2.3,4.2,1723,Entertainment,2094.0
35,Male,Jaipur,Vivo,Android,11.7,5.2,100.0,96,1.7,4499,3.8,3.0,1197,Entertainment,3042.0
50,Other,Hyderabad,Vivo,Android,6.6,44.5,288.4,126,4.1,1187,6.5,0.0,437,Gaming,14685.0
20,Male,Pune,Realme,Android,11.0,38.4,16.6,117,1.2,7812,1.6,4.7,975,Entertainment,21120.0
41,Other,Chennai,Motorola,Android,11.3,46.3,169.2,61,5.1,6348,3.8,0.9,975,Entertainment,26159.500000000004
40,Female,Kolkata,Samsung,Android,9.3,23.2,159.0,83,5.2,9889,1.3,2.2,931,Social Media,10788.000000000002
27,Other,Pune,Vivo,Android,5.1,36.5,56.9,151,2.3,6454,4.2,4.4,358,Entertainment,9307.499999999998
52,Male,Kolkata,Xiaomi,Android,5.1,16.6,10.2,109,1.7,9210,3.1,2.7,575,Gaming,4233.0
30,Male,Pune,Samsung,Android,2.9,22.9,160.6,79,2.0,2543,1.1,1.5,1970,Entertainment,3320.5
49,Female,Bangalore,Motorola,Android,9.2,7.3,167.0,175,1.3,3303,3.4,0.5,415,Work,3358.0
59,Male,Ahmedabad,Google Pixel,Android,3.8,23.4,223.8,82,0.7,1029,2.5,4.9,1270,Work,4445.999999999999
16,Female,Bangalore,Vivo,Android,3.0,48.6,117.7,131,5.2,4244,2.3,2.6,727,Social Media,7290.000000000001
47,Other,Pune,Apple,Ios,2.2,37.2,98.8,86,4.3,1185,2.3,3.3,512,Entertainment,4092.000000000001
39,Other,Lucknow,Apple,Ios,1.9,20.2,279.8,24,4.5,6119,3.7,4.2,1185,Work,1918.9999999999998
19,Female,Delhi,Nokia,Android,1.1,29.9,98.1,69,2.5,5432,7.6,2.7,792,Gaming,1644.5
40,Female,Kolkata,Oneplus,Android,9.1,37.3,138.2,154,1.4,643,6.2,4.4,1581,Gaming,16971.499999999996
35,Other,Mumbai,Vivo,Android,3.9,22.0,144.5,164,1.1,865,1.9,3.3,1716,Education,4290.0
25,Female,Ahmedabad,Vivo,Android,11.0,47.9,265.7,64,2.7,4924,3.2,2.0,1812,Entertainment,26345.0
50,Female,Pune,Google Pixel,Android,5.7,49.1,252.0,166,5.9,5660,2.3,4.6,1615,Gaming,13993.5
25,Other,Pune,Vivo,Android,4.8,32.1,216.9,146,2.0,6665,3.3,4.2,481,Education,7704.000000000001
45,Female,Pune,Oppo,Android,1.6,24.8,74.7,138,3.3,2012,7.5,2.8,1546,Education,1984.0000000000005
51,Male,Ahmedabad,Oppo,Android,4.0,29.4,27.7,150,3.1,3873,2.6,4.3,1966,Entertainment,5880.0
34,Male,Delhi,Motorola,Android,5.3,34.4,176.7,135,5.1,5017,5.4,4.6,625,Entertainment,9116.0
58,Male,Hyderabad,Realme,Android,11.4,11.1,78.9,77,3.9,7072,4.7,0.8,797,Work,6327.0
35,Male,Bangalore,Oppo,Android,10.1,10.0,248.8,136,3.6,7334,1.4,1.0,1638,Gaming,5050.0
24,Other,Delhi,Samsung,Android,5.1,12.6,120.7,19,5.9,1546,1.4,4.8,704,Social Media,3212.9999999999995
59,Other,Bangalore,Vivo,Android,8.1,11.5,261.4,178,1.1,2371,8.0,0.4,769,Education,4657.5
36,Female,Kolkata,Nokia,Android,10.3,2.8,90.2,55,1.7,4561,2.9,0.6,111,Gaming,1442.0
50,Male,Mumbai,Xiaomi,Android,9.5,41.5,48.5,174,2.8,9353,2.4,3.9,655,Social Media,19712.5
51,Female,Lucknow,Motorola,Android,9.9,46.4,245.5,77,4.7,1239,2.3,2.5,1041,Work,22968.0
31,Other,Bangalore,Realme,Android,4.2,34.3,228.0,170,2.7,9848,7.9,1.9,1375,Education,7203.0
38,Male,Pune,Vivo,Android,11.9,22.9,13.2,168,4.7,3302,5.9,2.3,113,Gaming,13625.5
47,Male,Chennai,Realme,Android,4.3,27.9,34.3,92,2.8,3132,5.4,3.4,665,Work,5998.499999999999
58,Other,Pune,Xiaomi,Android,3.0,17.6,165.5,68,1.1,6788,1.8,2.2,868,Education,2640.0
41,Other,Hyderabad,Nokia,Android,7.7,22.0,194.3,31,1.1,6911,5.3,0.7,207,Social Media,8470.0
35,Male,Delhi,Motorola,Android,8.1,31.1,62.1,42,5.3,4995,5.3,0.3,221,Entertainment,12595.5
34,Male,Ahmedabad,Motorola,Android,6.4,27.2,193.5,83,2.4,571,2.5,2.6,426,Gaming,8704.0
17,Male,Bangalore,Google Pixel,Android,11.7,40.2,252.0,142,3.9,8459,6.5,2.1,417,Education,23517.0
57,Male,Chennai,Vivo,Android,5.1,29.4,103.5,13,1.7,5617,1.5,2.4,360,Gaming,7496.999999999998
22,Male,Mumbai,Xiaomi,Android,7.6,38.4,73.9,89,5.0,639,6.0,2.9,1976,Entertainment,14591.999999999998
54,Male,Pune,Apple,Ios,6.4,41.0,114.8,20,5.5,5010,3.7,1.1,653,Social Media,13120.000000000002
46,Other,Pune,Nokia,Android,11.5,33.3,53.7,179,5.2,3928,5.7,2.5,389,Entertainment,19147.5
25,Female,Kolkata,Vivo,Android,5.8,6.7,66.9,21,1.5,1121,4.9,0.8,1888,Work,1943.0
31,Other,Jaipur,Apple,Ios,9.6,15.1,218.8,19,3.2,578,1.2,2.2,1037,Work,7247.999999999999
47,Male,Pune,Oneplus,Android,2.7,44.9,279.4,108,3.6,7854,3.8,1.3,211,Social Media,6061.5
53,Female,Hyderabad,Nokia,Android,11.7,34.3,210.6,63,3.4,7823,4.3,4.0,1375,Education,20065.499999999996
43,Female,Delhi,Apple,Ios,10.0,47.5,88.8,151,5.3,1875,1.8,3.8,181,Entertainment,23750.0
49,Female,Bangalore,Xiaomi,Android,5.5,15.1,285.1,116,3.2,3253,7.1,4.2,247,Social Media,4152.5
31,Female,Kolkata,Vivo,Android,8.6,42.5,290.1,182,1.7,4949,1.5,4.5,326,Gaming,18275.0
59,Other,Jaipur,Nokia,Android,5.3,7.0,292.6,121,4.6,3150,2.1,3.3,113,Social Media,1855.0
59,Other,Bangalore,Oneplus,Android,9.7,45.2,70.1,48,5.9,5121,6.7,2.5,681,Gaming,21922.0
27,Male,Mumbai,Vivo,Android,9.3,12.3,111.6,110,5.9,9661,5.3,1.5,1634,Work,5719.500000000001
56,Male,Kolkata,Xiaomi,Android,4.1,29.5,59.4,95,6.0,4047,6.6,0.6,898,Social Media,6047.499999999999
19,Other,Delhi,Vivo,Android,6.5,11.9,167.3,92,4.1,1710,2.7,2.2,295,Education,3867.5000000000005
32,Female,Delhi,Realme,Android,2.9,7.7,101.2,98,2.3,4794,7.4,4.4,1300,Social Media,1116.5
49,Female,Hyderabad,Oneplus,Android,7.2,3.6,200.6,43,4.6,1912,3.8,0.3,1150,Social Media,1296.0
44,Other,Chennai,Xiaomi,Android,4.0,46.0,233.3,28,5.3,7252,6.3,3.1,1371,Entertainment,9200.0
50,Other,Mumbai,Nokia,Android,5.7,8.3,28.0,11,2.3,2500,6.2,4.8,322,Entertainment,2365.5
56,Female,Delhi,Motorola,Android,1.2,1.9,27.8,103,2.1,889,3.9,0.4,1231,Work,113.99999999999999
25,Other,Jaipur,Google Pixel,Android,3.1,19.9,222.7,198,2.9,2628,2.0,3.4,1860,Education,3084.5
21,Male,Delhi,Nokia,Android,11.8,10.3,144.3,124,5.0,3120,0.8,2.5,1012,Education,6077.000000000001
32,Female,Kolkata,Oppo,Android,9.0,7.1,70.1,140,4.7,2214,7.4,1.7,789,Education,3195.0
39,Male,Hyderabad,Nokia,Android,8.3,36.4,245.8,77,2.8,9856,4.6,1.9,229,Social Media,15106.0
48,Female,Mumbai,Oneplus,Android,8.5,20.9,184.1,78,2.1,8186,7.2,3.3,188,Gaming,8882.499999999998
28,Other,Hyderabad,Vivo,Android,10.0,2.7,104.9,66,0.6,4988,4.0,1.5,1802,Social Media,1350.0
50,Male,Jaipur,Oneplus,Android,10.3,3.4,231.7,80,2.7,1729,4.6,1.0,1280,Entertainment,1751.0000000000002
42,Female,Kolkata,Realme,Android,3.1,30.0,212.0,68,5.3,3228,5.9,0.0,539,Social Media,4650.0
57,Other,Mumbai,Oneplus,Android,4.7,8.2,193.8,186,1.5,8126,2.8,0.1,764,Entertainment,1927.0
23,Male,Delhi,Xiaomi,Android,10.7,36.7,252.5,84,1.2,1654,4.6,1.6,1798,Social Media,19634.5
38,Male,Bangalore,Samsung,Android,4.2,33.6,15.6,193,4.3,7485,0.6,0.6,678,Social Media,7056.0
57,Male,Ahmedabad,Nokia,Android,11.6,10.1,29.5,61,5.8,1623,6.1,1.6,1401,Entertainment,5858.0
16,Other,Jaipur,Oneplus,Android,1.8,8.4,127.0,200,2.5,7755,3.6,2.2,1845,Gaming,756.0
35,Other,Kolkata,Nokia,Android,2.2,4.6,216.6,27,4.4,6755,4.6,4.7,1298,Education,505.99999999999994
41,Male,Bangalore,Samsung,Android,5.4,36.7,269.3,55,2.4,8944,6.7,1.5,1954,Gaming,9909.000000000002
42,Male,Kolkata,Vivo,Android,7.4,42.1,203.1,39,2.6,947,1.7,2.8,208,Entertainment,15577.000000000002
55,Male,Chennai,Nokia,Android,1.7,46.6,14.2,77,4.4,5200,7.4,2.3,983,Work,3961.0
26,Other,Mumbai,Vivo,Android,4.3,22.4,82.4,18,5.8,2430,3.4,0.0,1075,Entertainment,4816.0
49,Female,Bangalore,Oneplus,Android,3.9,11.0,151.1,57,2.9,8521,4.6,3.6,609,Gaming,2145.0
26,Other,Delhi,Oppo,Android,9.0,16.1,290.8,181,1.9,9051,3.6,1.0,222,Education,7245.0
36,Other,Chennai,Samsung,Android,10.8,5.3,52.5,125,3.8,9878,6.6,4.1,1476,Social Media,2862.0
38,Female,Jaipur,Realme,Android,3.8,39.1,201.5,162,4.1,5268,1.0,1.7,1816,Social Media,7429.000000000001
48,Other,Delhi,Samsung,Android,9.2,36.9,105.4,172,3.3,5567,6.4,1.5,887,Social Media,16973.999999999996
17,Other,Pune,Samsung,Android,3.4,47.4,76.0,24,1.6,4666,7.8,3.6,269,Gaming,8058.0
20,Male,Bangalore,Motorola,Android,9.2,35.7,130.7,60,2.0,7998,5.7,0.7,847,Entertainment,16422.0
16,Male,Lucknow,Google Pixel,Android,10.5,11.1,264.7,13,5.8,3720,3.5,4.8,241,Work,5827.5
43,Male,Hyderabad,Google Pixel,Android,2.8,20.7,54.1,22,2.5,577,5.3,3.7,1416,Social Media,2897.9999999999995
58,Male,Mumbai,Apple,Ios,7.7,2.6,255.0,127,2.1,9817,2.4,3.9,1651,Entertainment,1001.0
60,Female,Hyderabad,Realme,Android,8.4,11.8,291.5,171,0.6,7149,5.5,1.8,1646,Work,4956.0
39,Male,Pune,Google Pixel,Android,4.3,31.7,145.2,101,3.3,9156,2.9,4.4,512,Gaming,6815.5
56,Other,Lucknow,Samsung,Android,8.2,24.9,73.5,97,1.5,2913,7.7,0.9,249,Education,10208.999999999998
35,Other,Kolkata,Vivo,Android,8.7,36.8,77.4,130,3.8,8845,3.5,2.0,1647,Entertainment,16007.999999999998
35,Female,Ahmedabad,Motorola,Android,7.5,43.1,283.8,46,1.5,6544,3.9,3.3,1016,Gaming,16162.5
34,Other,Mumbai,Google Pixel,Android,5.9,21.8,167.3,16,2.5,1327,2.5,4.4,590,Work,6431.0
30,Female,Ahmedabad,Realme,Android,11.2,17.6,223.4,146,1.0,669,6.2,2.4,1823,Education,9856.0
50,Male,Bangalore,Oneplus,Android,10.6,47.5,36.5,139,3.4,6123,2.4,4.1,236,Social Media,25175.0
32,Female,Jaipur,Apple,Ios,11.3,16.4,78.6,61,1.7,4370,1.3,4.9,939,Social Media,9266.0
53,Male,Hyderabad,Nokia,Android,11.5,39.3,167.8,191,3.2,7747,6.5,1.5,1346,Entertainment,22597.5
46,Other,Bangalore,Oppo,Android,4.0,20.6,79.6,109,5.0,2540,1.1,0.7,361,Social Media,4120.0
56,Female,Hyderabad,Nokia,Android,4.5,1.9,149.0,25,2.7,4827,1.1,0.8,362,Gaming,427.49999999999994
54,Female,Lucknow,Apple,Ios,11.7,21.6,143.2,55,3.4,4023,6.3,1.3,1656,Gaming,12636.0
55,Female,Ahmedabad,Oneplus,Android,10.8,46.0,20.8,37,4.0,2232,1.0,2.0,191,Entertainment,24840.0
55,Female,Kolkata,Apple,Ios,2.9,17.9,12.6,28,2.4,5844,7.3,2.9,1512,Social Media,2595.5
53,Male,Hyderabad,Vivo,Android,11.4,3.6,196.3,11,5.4,346,2.6,0.3,1078,Social Media,2052.0
44,Other,Pune,Xiaomi,Android,4.6,9.6,239.9,91,1.4,6773,4.1,2.7,535,Entertainment,2208.0
30,Other,Pune,Vivo,Android,11.7,34.4,9.5,115,3.3,892,5.9,4.2,1639,Education,20123.999999999996
54,Female,Kolkata,Google Pixel,Android,7.2,23.3,128.5,24,4.9,4910,2.6,2.1,1880,Gaming,8388.000000000002
20,Female,Pune,Xiaomi,Android,5.3,22.3,196.6,18,5.3,108,3.6,1.3,390,Entertainment,5909.5
49,Female,Delhi,Samsung,Android,6.6,23.5,203.0,199,4.4,4380,2.2,4.8,1866,Gaming,7755.0
32,Female,Kolkata,Nokia,Android,5.9,6.0,234.2,121,5.5,5403,0.8,2.1,631,Education,1770.0000000000002
39,Female,Delhi,Oneplus,Android,11.4,17.4,29.6,66,5.1,9783,4.8,0.3,995,Entertainment,9918.0
58,Male,Chennai,Oneplus,Android,3.8,28.0,190.5,99,3.9,1943,7.4,0.9,524,Work,5320.0
33,Female,Jaipur,Apple,Ios,7.7,18.7,189.4,109,1.8,8766,5.1,1.6,1212,Gaming,7199.5
37,Female,Chennai,Google Pixel,Android,7.8,13.2,190.0,31,5.1,7441,3.4,0.3,705,Entertainment,5148.0
42,Female,Delhi,Oneplus,Android,5.4,48.3,280.7,23,3.5,8797,6.3,1.3,1786,Work,13041.0
28,Other,Kolkata,Oneplus,Android,9.1,25.4,128.5,43,2.5,8489,7.6,1.3,1664,Gaming,11557.0
56,Female,Bangalore,Nokia,Android,2.5,6.0,173.2,42,5.6,5271,6.8,2.9,829,Entertainment,750.0
50,Other,Lucknow,Apple,Ios,4.6,18.2,216.6,191,2.4,6884,6.9,4.4,1998,Education,4185.999999999999
35,Other,Ahmedabad,Xiaomi,Android,1.6,22.1,28.6,190,2.8,7460,4.4,4.8,1960,Work,1768.0000000000002
49,Other,Bangalore,Oneplus,Android,7.5,46.3,107.6,154,3.3,2252,5.9,3.7,331,Education,17362.5
21,Female,Kolkata,Google Pixel,Android,4.6,28.4,99.4,103,0.9,1233,4.6,1.1,1317,Gaming,6531.999999999999
38,Male,Bangalore,Vivo,Android,3.2,25.2,66.9,121,1.1,8121,1.6,3.4,1469,Entertainment,4032.0
52,Other,Kolkata,Realme,Android,9.5,9.5,174.6,86,0.7,5434,6.8,3.1,1012,Entertainment,4512.5
58,Other,Hyderabad,Samsung,Android,5.7,10.2,265.4,125,3.9,4095,7.8,4.0,1418,Entertainment,2907.0
21,Other,Chennai,Google Pixel,Android,8.8,47.9,46.6,73,1.0,2018,4.8,2.4,119,Education,21076.000000000004
17,Male,Pune,Oneplus,Android,4.8,33.8,12.4,86,2.4,4220,4.2,1.2,1524,Social Media,8111.999999999999
21,Male,Kolkata,Oneplus,Android,11.6,23.3,100.6,13,2.6,8849,5.4,0.1,327,Gaming,13513.999999999998
27,Female,Ahmedabad,Google Pixel,Android,10.3,3.3,117.3,123,1.7,6088,6.9,3.8,1388,Work,1699.5
35,Other,Lucknow,Oneplus,Android,7.4,10.7,219.6,76,1.0,7666,5.5,2.5,1563,Work,3958.9999999999995
58,Male,Lucknow,Xiaomi,Android,2.5,26.2,119.4,138,1.6,2361,3.4,2.0,572,Education,3275.0
19,Other,Pune,Vivo,Android,9.5,36.6,223.8,34,5.3,3685,2.0,0.1,1092,Social Media,17385.0
17,Male,Mumbai,Xiaomi,Android,6.5,33.8,214.7,40,1.7,2733,3.1,4.4,229,Social Media,10985.0
51,Other,Bangalore,Samsung,Android,3.0,13.2,141.3,130,2.9,2055,3.2,4.8,781,Education,1979.9999999999998
50,Female,Bangalore,Nokia,Android,5.2,38.2,180.7,95,2.2,2231,2.7,1.8,1691,Social Media,9932.0
52,Male,Bangalore,Xiaomi,Android,11.3,34.8,63.6,52,2.3,270,4.8,3.7,1891,Gaming,19662.0
19,Other,Lucknow,Motorola,Android,9.6,40.5,5.7,13,5.3,1440,5.4,1.2,1808,Social Media,19440.0
44,Other,Hyderabad,Nokia,Android,10.5,10.5,44.2,34,4.9,5127,3.0,4.9,1542,Education,5512.5
52,Other,Hyderabad,Oneplus,Android,5.3,18.9,179.1,83,4.0,9700,4.2,4.8,596,Social Media,5008.499999999999
47,Male,Pune,Samsung,Android,10.8,7.1,260.0,111,0.6,6423,5.2,3.3,1346,Work,3834.0000000000005
48,Other,Bangalore,Xiaomi,Android,11.1,25.3,11.1,123,2.9,3183,6.8,2.7,222,Gaming,14041.5
